4048,8.9,2002,7,18,1,22,7
4051,9.1,2002,8,9,0,22,7
4052,8.7,2002,8,9,1,4,9
4053,9.2,2002,8,9,0,19,7
4054,9,2002,8,9,0,23,7
4056,8.9,2002,7,18,1,23,7
4058,9.3,2002,7,17,0,4,9
4061,9.1,2002,8,8,0,19,7
4062,8.8,2002,8,8,1,22,7
4063,8.8,2002,8,8,1,23,7
4069,9.1,2002,8,5,0,23,7
4073,8.9,2002,8,1,1,4,1
4077,8.5,2002,9,19,1,19,11
4080,8.9,2002,9,18,1,22,7
4083,8.9,2002,9,18,1,19,7
4089,9,2002,9,24,0,19,13
4099,9.4,2002,9,24,0,21,0
4101,9,2002,9,24,0,19,11
4102,9,2002,9,23,0,23,4
4105,8.8,2002,9,23,1,21,6
4108,9,2002,9,17,0,4,14
4110,9,2002,9,16,0,19,3
4111,9.3,2002,9,16,0,1,14
4113,9.2,2002,9,16,0,21,2
4115,8.5,2002,9,20,1,23,11
4116,8.5,2002,9,20,1,19,0
4117,8.5,2002,9,20,1,22,11
4120,8.8,2002,9,20,1,1,14
4128,9,2002,10,2,0,1,14
4137,9,2002,9,27,0,1,14
4138,8.8,2002,9,27,1,22,0
4146,8.5,2002,9,26,1,21,6
4152,9.4,2002,10,22,0,19,1
4161,9,2002,10,21,0,21,7
4165,9.3,2002,10,18,0,22,21
4168,8.5,2002,10,18,1,22,3
4191,9.3,2002,10,11,0,19,5
4193,9.1,2002,10,11,0,23,14
4195,8.7,2002,10,7,1,1,6
4198,8.5,2002,10,7,1,22,7
4199,8.7,2002,10,7,1,19,7
4201,8.8,2002,10,14,1,1,1
4206,9.1,2002,10,11,0,22,14
4214,9.1,2002,10,7,0,19,14
4215,8.7,2002,10,4,1,23,7
4217,8.9,2002,10,4,1,22,7
4221,9,2002,10,3,0,19,11
4222,8.6,2002,10,3,1,19,7
4227,8.5,2002,10,10,1,21,6
4233,8.8,2002,10,3,1,1,7
4235,8.7,2002,10,3,1,22,7
4236,8.7,2002,10,3,1,23,7
4239,9.2,2002,10,9,0,19,14
4245,8.5,2002,10,8,1,23,7
4246,8.7,2002,10,8,1,19,7
4248,8.4,2002,10,2,1,22,6
4254,9.2,2002,11,4,0,19,0
4255,9.3,2002,11,4,0,1,9
4260,9,2002,11,1,0,23,1
4264,8.5,2002,10,31,1,1,1
4275,8.3,2002,10,29,1,22,3
4276,9.2,2002,10,29,0,21,7
4279,8.9,2002,10,28,1,19,7
4282,9.7,2002,10,28,0,19,2
4283,9,2002,10,25,0,22,7
4285,8.5,2002,10,25,1,22,7
4291,8.9,2002,10,24,1,23,7
4295,9.1,2002,10,23,0,23,7
4296,8.9,2002,10,23,1,21,11
4299,9.3,2002,10,23,0,19,7
4300,8.5,2002,11,11,1,22,0
4302,9.8,2002,11,11,0,23,2
4303,8.7,2002,11,11,1,19,7
4304,9.1,2002,11,8,0,1,37
4305,9,2002,11,8,0,22,2
4307,8.9,2002,11,8,1,23,2
4320,9.5,2002,11,6,0,1,24
4321,8.7,2002,11,12,1,22,2
4325,9.5,2002,11,12,0,21,2
4329,9,2002,11,6,0,1,7
4331,9.2,2002,11,6,0,22,6
4334,8.8,2002,11,5,1,19,11
4337,9,2002,11,12,0,19,11
4338,8.7,2002,11,11,1,22,7
4339,8.8,2002,11,11,1,23,7
4340,8.9,2002,11,11,1,22,7
4344,8.5,2002,11,11,1,23,13
4345,9.2,2002,11,11,0,22,14
4346,8.5,2002,11,11,1,19,0
4348,8.5,2002,11,11,1,22,0
4351,8.8,2002,11,19,1,22,6
4356,8.6,2002,11,19,1,23,13
4361,9,2002,11,18,0,1,9
4362,8.5,2002,11,18,1,23,14
4387,9.6,2002,11,18,0,22,4
4392,8.8,2002,11,13,1,22,14
4407,8.5,2002,11,21,1,19,39
4409,9.1,2002,11,21,0,4,14
4412,8.8,2002,11,20,1,21,13
4423,8.6,2002,11,19,1,19,13
4424,8.6,2002,11,19,1,22,13
4440,8.8,2002,9,10,1,1,24
4443,8.5,2002,9,10,1,1,2
4451,8.5,2002,11,27,1,1,24
4457,8.6,2002,11,26,1,22,7
4458,8.5,2002,11,26,1,23,7
4460,8.6,2002,11,26,1,19,7
4477,8.5,2002,12,3,1,1,7
4485,9,2002,11,22,0,4,6
4486,9.7,2002,12,3,0,21,2
4487,8.5,2002,12,2,1,21,0
4498,9,2002,11,27,0,21,17
4502,9,2002,12,13,0,21,13
4503,9,2002,12,13,0,1,1
4515,8.5,2002,12,10,1,1,9
4518,9.3,2002,12,10,0,19,11
4521,8.6,2002,12,9,1,1,1
4527,8.5,2003,2,4,1,21,11
4532,9,2003,2,3,0,19,13
4533,8.8,2003,2,3,1,21,7
4534,9.1,2003,1,31,0,1,14
4539,8.1,2003,1,9,1,22,1
4540,8.9,2003,1,9,1,19,13
4543,9,2003,1,29,0,4,9
4547,8.5,2003,1,28,1,23,1
4568,8.7,2002,12,20,1,1,1
4575,9.2,2003,1,22,0,22,7
4578,8.8,2002,12,19,1,1,1
4584,8.5,2003,1,21,1,21,0
4588,8.8,2003,1,15,1,21,11
4590,8.5,2003,1,15,1,23,0
4593,9,2003,2,14,0,19,3
4596,9.2,2003,1,14,0,1,24
4601,9,2003,1,13,0,21,11
4602,9.2,2003,1,10,0,22,14
4609,8.5,2003,2,10,1,19,3
4617,9.3,2003,2,7,0,1,9
4619,8.6,2003,2,7,1,22,13
4625,9,2003,3,5,0,21,0
4627,8.5,2003,3,4,1,19,6
4628,9.1,2003,3,3,0,19,2
4630,8.9,2003,2,28,1,22,11
4634,9,2003,2,27,0,23,2
4638,9.2,2003,2,26,0,1,37
4641,8.8,2003,2,24,1,19,1
4647,9.4,2003,2,18,0,1,4
4649,9.2,2003,2,14,0,1,9
4650,8.5,2003,3,24,1,22,24
4651,9.1,2003,3,24,0,19,2
4652,9.3,2003,3,24,0,19,22
4655,8.6,2003,3,21,1,19,6
4656,9.6,2003,3,21,0,23,2
4657,9.4,2003,3,21,0,19,7
4659,8.6,2003,3,20,1,1,14
4661,9.5,2003,3,17,0,21,1
4663,8.7,2003,3,14,1,22,13
4664,9,2003,3,14,0,21,0
4666,8.5,2003,3,19,1,21,10
4667,8.4,2003,3,19,1,22,6
4670,9.7,2003,3,19,0,4,39
4672,8.9,2003,3,13,1,1,9
4679,8.9,2003,3,18,1,1,14
4680,8.9,2003,3,18,1,19,0
4682,8.5,2003,3,18,1,19,11
4684,9.5,2003,3,17,0,21,1
4687,9.3,2003,3,11,0,1,11
4688,8.9,2003,3,11,1,1,1
4689,8.5,2003,3,11,1,22,7
4691,8.5,2003,3,11,1,19,7
4692,8.6,2003,3,10,1,19,6
4693,9.1,2003,3,10,0,22,7
4697,8.9,2003,3,31,1,19,26
4699,9,2003,3,10,0,19,7
4700,9,2003,3,10,0,19,7
4704,8.9,2003,3,31,1,23,26
4706,8.5,2003,3,28,1,1,34
4709,9,2003,3,27,0,19,11
4710,8.5,2003,3,27,1,21,6
4712,8.9,2003,3,5,1,23,6
4721,8.5,2003,3,24,1,23,24
4723,8.9,2003,3,24,1,22,11
4724,8.5,2003,3,24,1,22,24
4728,9,2003,4,15,0,12,1
4729,8.5,2003,4,15,1,22,33
4740,9.1,2003,4,4,0,23,6
4742,8.3,2003,4,9,1,23,14
4747,9.1,2003,4,8,0,19,11
4751,8.5,2003,4,3,1,23,11
4763,8.9,2003,4,2,1,1,2
4764,8.5,2003,4,2,1,21,10
4769,8.3,2003,4,1,1,22,14
4778,8,2003,5,13,1,24,0
4779,8.5,2003,5,13,1,25,1
4780,8.5,2003,5,13,1,24,2
4782,9.3,2003,5,7,0,22,14
4783,8,2003,5,5,1,24,14
4786,9.4,2003,4,24,0,19,7
4787,9.4,2003,4,24,0,22,7
4791,9.3,2003,5,5,0,21,2
4809,8.6,2003,4,28,1,22,11
4811,8,2003,4,28,1,24,10
4812,9.1,2003,4,24,0,23,7
4816,8.5,2003,4,21,1,21,6
4820,8.9,2003,4,17,1,19,11
4828,8,2003,5,27,1,24,14
4830,8,2003,5,27,1,24,0
4839,9,2003,5,22,0,21,18
4842,9.3,2003,5,22,0,1,2
4844,9.5,2003,5,21,0,24,24
4847,9,2003,5,21,0,24,6
4853,8.7,2003,6,18,1,22,11
4859,8,2003,6,16,1,24,6
4863,8.8,2003,6,4,1,22,11
4864,8.6,2003,6,4,1,19,7
4865,8.4,2003,6,4,1,22,7
4866,8.5,2003,6,3,1,19,8
4871,8.9,2003,6,16,1,1,1
4873,8.4,2003,6,13,1,1,9
4874,8.5,2003,6,12,1,21,11
4878,8.6,2003,6,3,1,1,9
4880,8.5,2003,6,2,1,1,14
4885,8.8,2003,5,30,1,22,11
4888,8.5,2003,6,26,1,19,40
4897,8.5,2003,7,30,1,1,9
4898,9,2003,7,30,0,1,34
4902,9,2003,5,30,0,1,9
4907,8.5,2003,5,29,1,19,11
4919,8,2003,7,14,1,24,7
4921,9.5,2003,7,14,0,22,1
4922,9.5,2003,7,29,0,1,32
4924,9,2003,7,28,0,24,7
4936,9,2003,6,20,0,21,9
4938,8.5,2003,6,19,1,21,6
4942,8,2003,7,14,1,24,21
4958,8.8,2003,7,3,1,1,11
4963,9,2003,7,16,0,23,7
4964,9,2003,7,16,0,22,7
4965,9.1,2003,7,16,0,19,7
4969,8.5,2003,8,26,1,24,21
4971,8.3,2003,8,22,1,22,6
4972,9.3,2003,8,22,0,23,11
4974,9.5,2003,8,8,0,19,13
4979,9,2003,7,1,0,19,0
4980,9,2003,7,1,0,1,9
4986,8.8,2003,8,21,1,21,41
4987,8,2003,8,21,1,24,5
4988,9,2003,8,20,0,1,9
4989,9.3,2003,8,20,0,1,7
5009,8.8,2003,8,5,1,19,4
5010,8,2003,8,5,1,24,14
5012,8.9,2003,8,4,1,19,15
5015,8.5,2003,8,1,1,21,15
5018,9.4,2003,8,11,0,22,7
5019,9.4,2003,8,11,0,23,7
5020,9.5,2003,8,11,0,19,7
5021,9,2003,8,11,0,19,9
5025,9.3,2003,9,4,0,22,7
5028,8.5,2003,9,3,1,24,10
5029,8.5,2003,9,3,1,24,7
5034,9.2,2003,8,29,0,1,7
5040,8.5,2003,8,28,1,21,13
5042,9.2,2003,8,26,0,22,13
5043,9.2,2003,8,26,0,19,20
5044,8.5,2003,8,26,1,19,10
5045,9.2,2003,8,26,0,23,13
5046,9.2,2003,8,26,0,19,13
5051,8.5,2003,9,25,1,1,1
5053,8.6,2003,9,24,1,22,21
5054,8.8,2003,9,24,1,19,7
5055,9,2003,9,24,0,1,9
5057,8.6,2003,9,24,1,19,21
5059,8.6,2003,9,24,1,23,21
5062,8.5,2003,9,15,1,21,2
5063,8.8,2003,9,15,1,1,14
5066,8.7,2003,9,12,1,1,9
5070,8.8,2003,9,23,1,23,7
5073,8.8,2003,9,23,1,22,7
5075,8.8,2003,9,22,1,19,11
5077,9,2003,9,22,0,22,7
5078,8.4,2003,9,22,1,23,2
5079,8.4,2003,9,22,1,19,2
5087,9.5,2003,10,14,0,21,0
5088,8.8,2003,10,14,1,19,7
5095,8.5,2003,9,10,1,22,6
5096,8.8,2003,9,10,1,1,14
5098,9.3,2003,9,9,0,19,7
5100,9,2003,9,23,0,1,7
5101,8.5,2003,9,22,1,22,11
5104,9,2003,9,22,0,23,7
5106,9.1,2003,9,22,0,19,7
5107,8.4,2003,9,22,1,22,2
5117,8,2003,10,4,1,24,7
5118,9.5,2003,10,3,0,23,33
5131,8,2003,9,9,1,24,11
5135,9.3,2003,9,9,0,22,7
5141,8.8,2003,9,18,1,1,1
5146,9,2003,9,16,0,1,9
5148,9.1,2003,9,16,0,22,26
5153,8.4,2003,9,30,1,1,2
5154,8.9,2003,9,29,1,1,9
5156,9.5,2003,10,9,0,19,0
5165,8.5,2003,9,8,1,1,8
5166,9,2003,9,5,0,21,20
5167,9.3,2003,9,4,0,19,7
5172,8.8,2003,9,26,1,1,7
5174,8.5,2003,10,7,1,19,5
5179,9.1,2003,10,20,0,22,19
5180,9,2003,10,20,0,19,2
5181,8.5,2003,10,27,1,1,9
5182,9.5,2003,10,27,0,21,7
5184,9.3,2003,10,27,0,1,14
5189,9.4,2003,10,17,0,22,7
5191,9.5,2003,10,17,0,19,7
5193,9.3,2003,10,17,0,23,7
5194,9.1,2003,10,24,0,19,26
5198,8.8,2003,10,23,1,1,9
5200,9.7,2003,10,22,0,19,2
5203,9.4,2003,10,16,0,1,14
5206,8.8,2003,10,16,1,26,7
5208,9.2,2003,10,15,0,1,24
5209,8.9,2003,10,15,1,1,9
5216,9.2,2003,10,21,0,19,7
5224,9.2,2003,10,21,0,22,7
5234,9.3,2003,10,28,0,22,14
5236,9.2,2003,10,28,0,22,7
5238,9,2003,10,28,0,22,7
5239,9.3,2003,10,28,0,22,7
5240,9.2,2003,10,28,0,23,7
5241,9.5,2003,10,28,0,19,7
5250,8.7,2003,11,3,1,1,6
5257,8.9,2003,11,3,1,19,6
5259,8.7,2003,11,3,1,23,6
5261,8.7,2003,11,3,1,22,6
5262,8.5,2003,10,31,1,1,9
5263,9,2003,10,31,0,23,2
5265,9,2003,10,31,0,22,2
5266,9,2003,10,31,0,19,2
5275,8.8,2003,11,14,1,23,11
5276,8.7,2003,11,14,1,19,7
5277,8.5,2003,11,14,1,21,7
5279,9,2003,11,14,0,1,11
5282,8.5,2003,11,13,1,1,7
5300,8.5,2003,11,7,1,19,7
5301,9.6,2003,11,7,0,19,2
5306,9.5,2003,11,7,0,19,1
5309,8.8,2003,11,6,1,1,24
5314,9.5,2003,11,5,0,21,20
5318,8.5,2003,11,5,1,19,5
5319,9.4,2003,11,4,0,22,2
5321,8.8,2003,11,4,1,19,14
5326,9,2003,11,11,0,23,2
5331,8.5,2003,11,18,1,19,6
5335,9,2003,11,11,0,1,2
5336,9,2003,11,11,0,19,2
5337,9,2003,11,11,0,22,2
5339,9.4,2003,11,11,0,19,0
5343,8,2003,11,18,1,24,21
5354,9.6,2003,11,10,0,22,2
5359,9.5,2003,11,17,0,22,11
5364,9.6,2003,11,10,0,23,2
5369,9,2003,11,17,0,21,1
5370,8.8,2003,11,14,1,22,11
5373,8.9,2003,11,14,1,19,11
5374,8.8,2003,11,14,1,23,11
5375,9,2003,12,1,0,1,2
5376,9,2003,12,1,0,22,2
5388,9,2003,11,24,0,22,14
5393,8.9,2003,11,24,1,21,42
5399,9,2003,11,21,0,1,1
5406,8.5,2003,11,20,1,19,7
5407,8.8,2003,11,20,1,21,6
5417,8.5,2003,11,19,1,19,4
5422,8.5,2003,11,18,1,19,40
5427,8.7,2003,12,5,1,19,8
5433,9,2003,12,4,0,1,4
5438,8.6,2003,12,3,1,1,1
5452,9,2003,12,18,0,21,6
5455,9,2003,12,17,0,24,6
5472,9,2003,12,11,0,1,4
5473,8.5,2003,12,11,1,21,39
5484,8.7,2003,12,9,1,22,5
5485,8.8,2003,12,9,1,1,2
5490,9.5,2003,12,9,0,24,6
5495,8.5,2003,12,5,1,24,14
5512,8.5,2004,1,19,1,24,6
5513,8.8,2004,1,18,1,19,2
5534,8.5,2004,1,12,1,1,10
5535,8.7,2004,1,9,1,1,9
5536,9.2,2004,1,9,0,22,21
5537,9.1,2004,1,9,0,23,21
5538,8.5,2004,1,9,1,24,9
5540,9.2,2004,1,9,0,19,21
5554,9,2004,1,2,0,24,6
5555,9.5,2003,12,27,0,24,10
5557,8,2004,1,30,1,24,7
5565,9,2003,12,24,0,24,7
5571,8.5,2004,1,27,1,24,7
5575,8.7,2004,2,24,1,19,9
5578,9,2004,2,23,0,24,6
5579,9,2004,2,23,0,24,7
5582,8.5,2004,2,20,1,24,43
5583,9,2004,2,20,0,24,10
5584,8.5,2004,2,20,1,24,10
5585,8.5,2004,2,20,1,24,9
5586,8.8,2004,2,19,1,22,11
5591,8.5,2004,2,17,1,23,6
5593,8.5,2004,2,17,1,19,6
5596,8,2004,2,12,1,24,6
5600,8.5,2004,2,17,1,22,6
5603,8.8,2004,2,13,1,19,11
5606,9.1,2004,2,10,0,19,7
5612,8.9,2004,2,9,1,19,3
5618,9,2004,2,6,0,21,2
5623,8,2004,2,5,1,24,6
5625,8,2004,3,4,1,24,6
5628,8.7,2004,3,4,1,22,7
5631,8.6,2004,3,3,1,19,7
5632,9,2004,3,2,0,1,1
5636,8,2004,2,28,1,24,6
5637,8.5,2004,2,28,1,24,6
5640,8.5,2004,2,27,1,23,44
5641,9.4,2004,2,27,0,22,6
5645,8,2004,2,25,1,24,14
5646,9.5,2004,2,25,0,24,14
5648,8.5,2004,2,25,1,24,14
5656,8.5,2004,3,11,1,1,7
5657,9.4,2004,3,11,0,1,14
5665,8.5,2004,4,7,1,24,17
5669,8.5,2004,3,8,1,23,2
5673,8,2004,3,6,1,24,1
5683,8.8,2004,3,5,1,23,7
5684,8.5,2004,3,5,1,22,2
5685,9,2004,3,5,0,22,16
5686,8.5,2004,3,5,1,19,2
5687,9,2004,3,5,0,19,7
5690,8.9,2004,4,2,1,22,7
5693,9,2004,4,2,0,19,21
5694,8.6,2004,4,2,1,19,7
5700,8.8,2004,3,22,1,19,1
5701,9.2,2004,3,19,0,1,14
5706,8.5,2004,3,31,1,24,10
5707,9,2004,3,31,0,24,6
5708,9,2004,3,31,0,24,43
5709,8.5,2004,5,24,1,21,6
5711,8,2004,5,24,1,24,7
5713,8,2004,5,19,1,24,10
5718,9,2004,4,19,0,24,14
5719,9.5,2004,4,16,0,24,0
5726,8,2004,3,17,1,24,9
5744,8.5,2004,5,7,1,24,43
5747,8.5,2004,4,16,1,24,6
5760,9.5,2004,3,26,0,1,2
5765,9.5,2004,3,24,0,22,2
5768,8.8,2004,5,7,1,19,20
5774,9.5,2004,4,15,0,24,6
5783,8.7,2004,3,15,1,22,11
5799,9.5,2004,4,9,0,24,10
5801,8,2004,4,9,1,24,6
5803,9.2,2004,4,30,0,22,11
5812,8.5,2004,4,28,1,19,6
5814,8,2004,4,28,1,24,21
5818,8,2004,4,26,1,24,7
5820,8,2004,4,23,1,24,7
5821,9,2004,4,23,0,19,2
5822,8,2004,4,23,1,24,10
5829,8.7,2004,6,2,1,23,2
5832,9.2,2004,5,31,0,22,9
5833,8.5,2004,5,28,1,22,14
5836,8.4,2004,5,28,1,1,1
5838,9.5,2004,5,28,0,21,43
5840,9,2004,5,27,0,21,0
5843,8.6,2004,5,25,1,1,2
5850,8.5,2004,6,11,1,24,7
5860,8,2004,6,4,1,24,6
5868,8.5,2004,6,17,1,23,45
5876,8.5,2004,6,17,1,19,45
5880,8.5,2004,6,16,1,24,6
5883,8.8,2004,6,16,1,19,5
5892,8.8,2004,6,15,1,1,9
5894,8.5,2004,6,14,1,24,13
5895,8.5,2004,6,14,1,19,6
5901,8,2004,7,1,1,24,0
5902,8.5,2004,6,14,1,22,6
5904,9.5,2004,6,11,0,21,21
5906,8,2004,7,19,1,24,10
5907,8,2004,7,16,1,24,6
5910,8.8,2004,8,16,1,19,7
5911,8.8,2004,8,16,1,21,6
5917,8.8,2004,6,29,1,23,6
5918,9,2004,6,29,0,22,6
5919,8.8,2004,6,29,1,19,6
5921,8.5,2004,6,28,1,1,9
5922,8,2004,6,25,1,24,6
5923,8,2004,6,24,1,24,15
5927,8.2,2004,7,30,1,26,15
5928,9.4,2004,7,16,0,22,7
5929,9.3,2004,7,16,0,19,7
5933,8,2004,7,14,1,24,7
5935,8.7,2004,7,13,1,22,7
5936,8.7,2004,7,13,1,19,7
5938,8,2004,8,11,1,24,7
5942,8.1,2004,8,6,1,24,14
5943,9,2004,8,6,0,19,3
5944,9.5,2004,8,5,0,22,7
5945,8.5,2004,8,5,1,21,0
5962,8.5,2004,7,13,1,23,7
5964,8.5,2004,7,12,1,24,0
5965,8,2004,7,9,1,24,43
5967,9.5,2004,7,8,0,24,9
5968,9,2004,7,7,0,24,8
5971,8.9,2004,8,5,1,1,14
5972,9.4,2004,8,5,0,23,16
5973,9.5,2004,8,5,0,19,7
5974,9.3,2004,8,5,0,22,14
5975,9.5,2004,8,5,0,19,7
5976,9.2,2004,8,4,0,24,6
5980,8.5,2004,6,21,1,24,11
5990,8.5,2004,7,6,1,24,14
5991,8.5,2004,7,6,1,23,1
6006,9.3,2004,8,27,0,22,3
6013,8.5,2004,8,26,1,19,23
6014,8.7,2004,8,25,1,24,6
6019,9.3,2004,8,20,0,23,9
6020,9.1,2004,8,20,0,19,6
6024,8.7,2004,8,18,1,24,7
6027,9,2004,9,3,0,21,1
6028,9.2,2004,9,3,0,19,0
6029,9,2004,9,3,0,21,1
6034,9.5,2004,9,2,0,22,11
6035,9.4,2004,9,2,0,19,11
6037,9.2,2004,9,1,0,19,7
6038,8.5,2004,9,1,1,24,7
6039,9.2,2004,9,1,0,22,7
6042,8.6,2004,8,31,1,19,20
6043,9.2,2004,8,30,0,19,11
6044,9,2004,8,30,0,23,11
6046,9.2,2004,8,30,0,22,11
6054,8.7,2004,9,17,1,19,26
6056,8.7,2004,9,17,1,23,26
6057,8.7,2004,9,17,1,22,26
6058,8.5,2004,9,17,1,22,14
6062,9,2004,9,16,0,19,6
6067,8.3,2004,9,15,1,24,11
6072,8.4,2004,9,14,1,1,6
6077,8.6,2004,9,11,1,24,1
6085,9.4,2004,9,10,0,1,24
6086,8.9,2004,9,10,1,22,33
6093,8.2,2004,9,8,1,24,6
6102,9,2004,10,4,0,1,4
6109,8,2004,10,3,1,24,0
6111,8.8,2004,10,1,1,22,13
6114,8.8,2004,10,1,1,19,13
6117,9.1,2004,9,30,0,22,11
6118,9.4,2004,9,29,0,1,14
6125,9,2004,9,22,0,23,7
6128,8.6,2004,9,22,1,19,1
6132,9.4,2004,9,22,0,1,9
6133,9,2004,9,21,0,22,7
6136,8.6,2004,9,21,1,1,9
6137,9,2004,9,21,0,19,7
6139,8.8,2004,9,20,1,1,9
6141,8.4,2004,9,20,1,22,3
6142,8,2004,9,20,1,24,7
6143,8.4,2004,9,20,1,19,3
6147,8.4,2004,9,20,1,23,3
6154,9.5,2004,9,28,0,1,16
6160,8.5,2004,10,8,1,24,6
6165,8.9,2004,9,27,1,19,16
6166,8.5,2004,9,27,1,24,24
6167,9,2004,9,27,0,1,7
6168,8.8,2004,9,27,1,23,16
6169,8.9,2004,9,27,1,22,16
6170,8.6,2004,10,7,1,1,7
6182,8.8,2004,9,24,1,1,9
6198,8.6,2004,10,5,1,19,7
6199,9.1,2004,9,23,0,19,1
6201,8.3,2004,9,22,1,24,43
6206,8.8,2004,10,11,1,24,7
6207,9.1,2004,10,11,0,23,1
6213,9,2004,10,5,0,1,14
6235,8.4,2004,10,18,1,24,1
6238,9.6,2004,11,5,0,19,6
6262,9,2004,10,13,0,1,1
6276,9,2004,11,11,0,19,33
6277,9.1,2004,11,10,0,24,1
6279,8.5,2004,11,10,1,19,5
6280,8.9,2004,11,10,1,1,16
6289,8.2,2004,11,8,1,24,30
6295,9.8,2004,11,8,0,22,14
6297,8.5,2004,11,8,1,23,21
6298,9.8,2004,11,7,0,22,14
6306,8.4,2004,11,15,1,24,10
6308,9.7,2004,11,15,0,1,14
6312,8.8,2004,11,12,1,23,44
6313,9.1,2004,11,12,0,22,11
6315,9.5,2004,11,12,0,23,2
6316,9,2004,11,12,0,19,11
6317,9.1,2004,11,12,0,1,11
6319,8,2004,11,12,1,24,7
6322,9,2004,11,11,0,23,33
6325,9.2,2004,10,27,0,19,11
6329,8.5,2004,10,26,1,21,6
6330,9.2,2004,10,26,0,22,13
6337,9.3,2004,10,25,0,19,19
6339,9.9,2004,10,25,0,19,2
6358,8.9,2004,11,20,1,5,0
6361,8.5,2004,11,1,1,22,8
6378,9.6,2004,10,28,0,19,6
6383,8.5,2004,10,27,1,1,24
6391,9.1,2004,11,19,0,1,11
6392,9.2,2004,11,19,0,1,2
6396,8.8,2004,11,18,1,22,7
6412,8.8,2004,11,18,1,19,7
6416,9.6,2004,11,16,0,19,6
6419,8.3,2004,11,16,1,22,5
6421,8.8,2004,11,16,1,22,14
6423,8.5,2004,11,15,1,22,5
6425,8.5,2004,11,30,1,21,46
6426,8.1,2004,11,30,1,24,7
6431,8.5,2004,11,29,1,1,1
6432,8.2,2004,11,24,1,24,7
6433,8,2004,11,24,1,24,7
6434,8.5,2004,11,24,1,19,2
6435,8.6,2004,11,24,1,23,2
6436,8.7,2004,11,24,1,22,2
6450,9,2004,12,8,0,24,6
6458,8.6,2004,12,3,1,24,11
6459,9.3,2004,12,3,0,22,1
6460,8.6,2004,12,3,1,19,20
6462,8.5,2004,12,3,1,24,6
6469,8.9,2004,12,21,1,23,21
6478,8.6,2004,12,1,1,1,2
6480,8.5,2004,11,30,1,21,46
6481,8.2,2004,12,15,1,24,14
6486,8.8,2004,12,14,1,1,14
6492,9.1,2004,12,10,0,1,1
6499,8.8,2004,12,8,1,24,6
6505,8.5,2005,1,10,1,24,8
6506,9,2005,1,10,0,21,2
6507,9.1,2005,1,10,0,22,14
6508,9.1,2005,1,10,0,19,14
6511,9.8,2005,1,7,0,23,2
6512,8.7,2005,1,7,1,1,9
6522,8.9,2004,12,22,1,22,6
6523,8.9,2004,12,21,1,22,21
6524,8.9,2004,12,21,1,19,21
6528,8,2005,2,2,1,24,11
6530,9.4,2005,2,1,0,22,7
6531,9.4,2005,2,1,0,19,7
6537,8.8,2005,1,24,1,22,2
6550,9.5,2005,2,22,0,19,11
6555,8.7,2005,2,19,1,26,6
6556,8.8,2005,2,18,1,22,14
6559,8.8,2005,2,18,1,19,14
6567,9.2,2005,2,16,0,1,32
6573,8.3,2005,2,14,1,26,3
6575,8.1,2005,2,11,1,24,7
6579,8.5,2005,2,11,1,5,18
6580,8.9,2005,2,10,1,21,11
6586,8.7,2005,2,8,1,1,1
6598,8.8,2005,2,4,1,24,7
6600,9.4,2005,2,3,0,23,21
6602,9.4,2005,2,3,0,19,21
6603,9.4,2005,2,3,0,22,21
6604,9.3,2005,3,1,0,22,14
6605,8.8,2005,3,1,1,1,7
6607,8.5,2005,2,28,1,1,24
6608,8.9,2005,2,26,1,24,6
6609,9.2,2005,2,25,0,23,7
6610,9.3,2005,2,25,0,19,13
6611,9.3,2005,2,25,0,19,13
6614,8.5,2005,2,25,1,22,7
6615,8.5,2005,2,25,1,19,7
6616,9.6,2005,2,25,0,19,6
6617,9,2005,2,24,0,22,7
6619,9.2,2005,2,24,0,19,7
6621,9.2,2005,2,24,0,22,7
6622,9,2005,2,24,0,19,7
6628,8.6,2005,3,17,1,19,14
6630,8.5,2005,3,17,1,22,6
6631,9.1,2005,3,17,0,27,11
6632,8,2005,3,16,1,24,6
6637,8.7,2005,3,15,1,19,7
6640,9.1,2005,3,15,0,1,14
6642,8.5,2005,3,14,1,1,9
6644,9.3,2005,3,14,0,22,11
6645,9.3,2005,3,14,0,19,11
6648,8.8,2005,3,11,1,5,6
6649,9.2,2005,3,11,0,24,10
6650,8.5,2005,3,11,1,24,10
6651,8.8,2005,3,11,1,23,22
6652,8.4,2005,3,11,1,24,6
6653,8.5,2005,3,10,1,1,9
6657,8.6,2005,3,8,1,27,17
6668,9,2005,3,3,0,1,1
6692,8.7,2005,3,18,1,27,7
6693,8.9,2005,3,18,1,19,14
6694,9,2005,3,18,0,22,14
6695,8.8,2005,3,18,1,23,14
6696,9.3,2005,3,18,0,27,15
6697,9.8,2005,3,18,0,19,2
6698,8.8,2005,3,18,1,1,24
6709,8.9,2005,3,25,1,24,7
6711,8.8,2005,3,25,1,1,9
6719,9.6,2005,3,23,0,22,2
6720,9.6,2005,3,23,0,1,2
6727,8.8,2005,4,20,1,24,9
6736,9.3,2005,4,15,0,22,14
6737,8.8,2005,4,15,1,24,24
6747,9.2,2005,4,11,0,22,11
6748,9.2,2005,4,11,0,19,11
6749,9.9,2005,4,8,0,22,1
6750,8.9,2005,4,8,1,24,7
6752,8.8,2005,4,6,1,24,2
